O,D,value
320,178,24.67
320,179,16.31
320,181,12.92
320,182,31.98
320,183,14.39
320,184,32.11
320,185,23.05
320,186,10.3
320,187,40.12
320,188,154.38
320,189,172.34
320,190,396.36
320,191,604.04
320,263,19.92
320,264,31.21
320,265,7.67
320,266,15.97
320,267,21.99
320,268,25.88
320,269,13.63
320,270,17.31
320,271,8.65
320,272,41.51
320,273,18.24
320,275,6.97
320,278,6.9
320,283,12.42
320,284,5.44
320,287,7.01
320,288,19
320,290,4.51
320,318,59.46
320,319,88.81
320,322,59.89
320,323,7.89
320,328,6.02
320,367,12.19
320,377,13
321,186,4.78
321,187,7.4
321,188,25.82
321,189,21.3
321,190,65.95
321,191,86.69
321,318,39.24
321,319,7.15
321,320,13.79
321,322,23.04
321,324,7.1
322,149,7.05
322,152,12.25
322,154,6.03
322,187,7.43
322,188,13.47
322,189,17.4
322,190,35.26
322,191,55.57
322,272,13.46
322,273,11.5
322,278,4.93
322,283,7.95
322,284,4.96
322,286,5.78
322,288,10.67
322,318,36.87
322,319,27.31
322,320,95.75
322,321,9.39
322,324,5.09
322,328,17.81
322,331,5.82
323,190,8.62
323,191,13.84
323,272,6.67
323,273,6.08
323,288,5.71
323,320,21.69
323,322,8.27
324,191,6.53
324,284,5.01
324,286,11.93
324,288,6.61
324,318,29.04
324,319,4.7
324,320,10.19
324,321,7.97
324,322,17.12
324,328,24.25
324,331,9.27
325,288,5.29
325,320,5.27
325,322,8.67
325,328,17.99
325,331,7.55
326,191,5.9
326,273,4.65
326,283,7.05
326,284,4.88
326,288,11.83
326,290,4.87
326,320,6.49
326,328,4.58
326,329,5.76
327,328,13.37
327,330,15.58
327,331,6.18
328,187,6.45
328,190,5.18
328,191,10.94
328,273,5.96
328,283,12.58
328,285,8.1
328,287,10.23
328,288,29.1
328,290,8.81
328,299,21.1
328,309,7.16
328,320,9.22
328,322,16.52
328,324,7.57
328,325,5.21
328,327,4.91
328,329,48.47
328,330,57.52
328,331,133.52
328,332,19.52
328,377,9
329,148,4.47
329,181,8.07
329,186,5.04
329,187,12.26
329,188,5.1
329,189,7.28
329,190,5.99
329,191,17.65
329,273,12.67
329,278,5.5
329,283,21.7
329,284,6.81
329,285,14.85
329,286,7.5
329,287,17.1
329,288,57.03
329,289,6.89
329,290,15.3
329,299,41.28
329,309,15.08
329,316,6.82
329,320,7.74
329,328,87.21
329,330,14.95
329,331,50.78
329,332,25.43
329,335,6.77
329,377,17
330,288,7.74
330,309,5.33
330,328,40.25
330,329,5.63
330,331,103.32
330,332,11.49
331,148,5.17
331,154,4.79
331,181,12.09
331,186,8.09
331,187,19.32
331,188,6.87
331,189,9.02
331,190,7.38
331,191,24.7
331,244,5
331,273,10.69
331,278,4.58
331,283,21.86
331,284,5.62
331,285,14.01
331,287,17.2
331,288,50.38
331,289,6.89
331,290,14.57
331,299,19.6
331,309,51.52
331,316,17.92
331,320,7.15
331,322,14.71
331,324,7.28
331,325,4.74
331,327,5.35
331,328,263.77
331,329,52.17
331,330,322.31
331,332,131.75
331,333,6.17
331,334,22.07
331,335,35.65
331,337,4.94
331,338,9.95
331,377,27
332,181,8.04
332,186,6.02
332,187,13.15
332,189,7.75
332,190,5.75
332,191,13.73
332,244,5
332,273,8.67
332,283,12.96
332,285,10.12
332,287,12.26
332,288,34.56
332,289,4.87
332,290,10.79
332,299,24.84
332,309,82.18
332,316,24.67
332,320,4.53
332,328,48.3
332,329,50.14
332,330,50.92
332,331,203.51
332,335,60
332,338,12.31
332,377,18
333,328,4.64
333,330,31.34
333,331,11.82
334,309,6.92
334,316,6.87
334,328,13.32
334,330,15.95
334,331,61.06
334,332,7.72
334,335,17.76
334,338,4.49
335,273,5.07
335,283,9.87
335,285,6.83
335,287,9.93
335,288,22.79
335,290,6.59
335,299,23.04
335,309,59.91
335,316,78.29
335,328,14.36
335,329,14.19
335,330,15.01
335,331,62.02
335,332,71.36
335,334,12
335,338,32.14
335,346,8.37
335,351,4.46
335,377,5
336,330,15.62
336,331,6.68
337,331,12.7
337,338,5.3
338,287,5.12
338,288,8.06
338,299,9.51
338,309,23.24
338,316,28.86
338,328,6.41
338,329,5.71
338,330,6.65
338,331,26.57
338,332,27.18
338,334,6.03
338,335,70.55
338,337,8.56
338,343,9.06
338,377,5
339,346,38.45
339,351,10.88
340,108,5.27
340,109,4.67
340,116,5.23
340,118,18.79
340,119,6.31
340,123,10.65
340,303,20.96
340,312,22.45
340,346,255.54
340,351,103
340,352,6.67
341,303,5.6
341,340,5.08
341,346,23.57
341,351,9.5
342,118,7.92
342,121,4.48
342,122,5.9
342,123,14.28
342,303,8.4
342,305,6.95
342,314,18
342,340,4.91
342,346,22.76
342,348,16.8
342,351,9.17
342,356,11
342,357,6.36
342,359,19.43
342,360,6.48
342,361,6.47
342,362,11.74
342,364,14.44
342,365,24.94
343,288,4.96
343,299,7.21
343,309,13.79
343,316,29.08
343,335,7.34
343,338,9.02
343,349,4.69
343,351,5.7
344,316,4.75
344,345,8.55
344,346,13.86
344,350,5.49
344,351,78.81
345,344,5.29
345,346,70.97
345,350,7.51
345,351,403.8
345,352,9.37
345,353,6.35
346,99,5.9
346,104,4.96
346,106,7.66
346,108,11.97
346,109,10.61
346,111,8.36
346,113,9.01
346,116,11.86
346,118,42.64
346,119,14.32
346,121,8.16
346,123,24.16
346,287,5.84
346,288,9.1
346,294,4.48
346,296,4.99
346,297,7.25
346,298,5.58
346,301,11.77
346,303,46.3
346,305,6.97
346,309,9.51
346,311,6.51
346,312,50.96
346,313,5.84
346,314,5.14
346,316,21.65
346,317,12.14
346,335,5.47
346,339,12.38
346,340,125.02
346,341,5.33
346,342,7.87
346,345,26.69
346,347,9.16
346,350,4.58
346,351,1552.85
346,352,36.13
346,353,10.61
346,354,4.9
346,356,4.9
346,365,5.26
347,118,7.91
347,123,4.48
347,303,10.6
347,340,10.59
347,342,6.24
347,346,49.16
347,348,26.77
347,351,83.88
347,352,39.15
347,354,5.3
347,355,13.9
347,365,7.64
348,118,5.94
348,122,5.07
348,123,12.4
348,303,7.21
348,305,6.11
348,314,15.6
348,342,32.01
348,346,19.89
348,347,27.35
348,351,33.95
348,352,15.84
348,355,5.63
348,356,11.66
348,357,5.18
348,359,18.81
348,360,6.67
348,361,6.25
348,362,12.1
348,364,22.68
348,365,39.17
349,299,4.88
349,309,7.81
349,316,12.96
349,343,5.36
349,345,4.48
349,346,7.25
349,350,13.79
349,351,41.27
350,344,6.37
350,345,13.97
350,346,22.62
350,349,9.25
350,351,128.69
350,353,6.18
351,108,5.4
351,109,4.79
351,116,5.35
351,118,19.24
351,119,6.46
351,123,10.9
351,303,22.44
351,312,16.14
351,316,5.41
351,340,39.55
351,344,13.5
351,345,111.79
351,346,1143.37
351,347,23.01
351,348,9.11
351,350,19.16
351,352,151.07
351,353,44.4
351,354,20.46
351,355,11.32
352,303,4.97
352,340,6.65
352,345,9.42
352,346,69.1
352,347,27.93
352,348,11.06
352,350,4.87
352,351,392.77
352,353,14.01
352,354,24.84
352,355,13.73
353,345,8
353,346,35.7
353,351,203.09
353,352,7.68
354,346,19.54
354,347,7.89
354,351,111.01
354,352,51.84
354,355,23.91
355,346,15.71
355,347,21.54
355,348,8.53
355,351,63.86
355,352,29.81
355,354,24.87
356,3,9.76
356,4,6.41
356,5,38.8
356,7,15.13
356,9,6.38
356,10,9.94
356,11,5.92
356,12,29.23
356,13,45.53
356,14,53.33
356,15,31.11
356,16,120.23
356,17,77.3
356,18,69.3
356,19,32.14
356,20,50.85
356,21,32.03
356,22,51.42
356,23,185.47
356,24,47.56
356,25,35.59
356,26,103.29
356,27,112.2
356,28,200
356,29,437.13
356,30,34.35
356,31,95.8
356,32,83.37
356,33,189.31
356,34,218.76
356,35,258.78
356,36,959.75
356,37,10.99
356,64,9.44
356,70,11.55
356,73,7.81
356,76,24.65
356,77,19.32
356,82,5.66
356,83,4.66
356,84,4.79
356,85,18.1
356,86,23.86
356,87,9.88
356,88,37.31
356,89,23.45
356,91,33.99
356,92,22.66
356,93,34.26
356,95,25.9
356,96,5.51
356,97,71.46
356,98,56.23
356,99,95.95
356,100,48.6
356,101,77.78
356,102,47.3
356,103,30.15
356,104,20.78
356,105,6.77
356,106,90.71
356,107,39.9
356,108,98.02
356,109,50.56
356,110,704.91
356,111,330.48
356,112,464.76
356,113,322.55
356,114,511.41
356,115,978.97
356,116,35.09
356,117,10.67
356,118,72.86
356,119,11.98
356,120,115.03
356,121,109.3
356,122,115.87
356,123,143.55
356,124,140.13
356,133,9.44
356,134,9.26
356,140,6.02
356,146,12.52
356,147,5.91
356,148,10.04
356,149,8.17
356,154,10.58
356,156,6.29
356,157,6.27
356,159,18.72
356,161,6.43
356,166,10
356,186,13
356,260,5
356,261,5
356,271,5.05
356,291,5.36
356,292,4.78
356,293,4.66
356,295,10.04
356,296,8.06
356,302,6.34
356,303,20.65
356,304,18
356,305,23.82
356,306,6.22
356,307,6.96
356,308,8.9
356,313,6.29
356,314,13.57
356,357,2941.18
356,358,307.5
356,359,706.97
356,360,261.44
356,361,24.84
356,362,45.08
356,365,5.7
356,377,46
356,379,18
356,381,35
356,382,120
356,386,8
356,387,8
357,5,12.82
357,13,6.47
357,14,6.8
357,15,8.79
357,16,58.98
357,17,31.77
357,18,28.86
357,19,12.96
357,20,7.43
357,21,25
357,22,22.57
357,23,78.71
357,24,9.39
357,25,7.32
357,26,55.74
357,27,43.96
357,28,71.4
357,29,182.63
357,30,8.76
357,31,30.64
357,32,27.88
357,33,52.48
357,34,66.38
357,35,75.54
357,36,347.37
357,41,12.02
357,47,8.1
357,64,8.18
357,77,9.57
357,81,20.04
357,85,4.62
357,86,10.63
357,87,4.97
357,88,5.32
357,91,8.52
357,93,20.75
357,95,9.56
357,97,19.04
357,98,19.83
357,99,36.8
357,100,19.64
357,101,23.29
357,102,4.92
357,104,7.65
357,106,31.56
357,107,7.27
357,108,34.87
357,109,16.6
357,110,115.83
357,111,60.42
357,112,175.08
357,113,129.68
357,114,77
357,115,321.5
357,116,13.02
357,118,23.19
357,120,55.43
357,121,45.98
357,122,40.6
357,123,55.67
357,124,49.11
357,133,14.19
357,153,8.32
357,288,9.4
357,303,5.23
357,304,5.94
357,305,6.32
357,356,5042.63
357,358,1290.11
357,359,587.02
357,360,1336.37
357,361,20.42
357,362,222.52
357,363,19.99
357,365,24.6
357,377,8
357,379,24
357,381,12
357,382,27
358,15,12.13
358,16,10.22
358,17,12.07
358,23,7.01
358,24,10.2
358,26,4.7
358,27,4.86
358,28,8.63
358,29,28.48
358,33,13.82
358,34,11.12
358,35,9.9
358,36,60.83
358,43,33
358,81,8.19
358,87,6.55
358,108,6.4
358,110,19.7
358,111,9.45
358,112,33.87
358,113,20.96
358,114,12.93
358,115,59.74
358,120,19.34
358,121,11.44
358,122,12.36
358,123,7.47
358,124,7.72
358,132,9
358,153,8.06
358,356,623.58
358,357,1694.31
358,359,138.36
358,360,899.53
358,361,6.12
358,362,136.59
358,363,9.1
358,365,10.93
358,381,11
358,382,5
358,386,7
359,16,12.83
359,17,5.13
359,18,4.66
359,23,9.68
359,26,7.35
359,27,16.59
359,28,10.72
359,29,27.46
359,31,10.99
359,32,10.71
359,33,12.72
359,34,19.42
359,35,14.46
359,36,48.21
359,69,12.06
359,77,14.26
359,82,7.51
359,97,8.97
359,98,5.05
359,99,7.94
359,100,5.89
359,101,5.83
359,104,4.57
359,106,12.72
359,108,16.28
359,109,7.75
359,110,47.51
359,111,24.01
359,112,78.46
359,113,65.73
359,114,28.21
359,115,167.57
359,116,17.93
359,118,46.47
359,119,6.21
359,120,68.11
359,121,64.82
359,122,98.66
359,123,95.61
359,124,174.32
359,303,26.25
359,304,38.84
359,305,36.71
359,306,13.55
359,307,7.54
359,308,26.23
359,314,13.76
359,342,4.78
359,356,1583.31
359,357,855.08
359,358,153.55
359,360,816.78
359,361,102.55
359,362,186.1
359,363,8.26
359,364,10.3
359,365,17.79
359,381,5
359,387,16
360,16,9.94
360,23,4.87
360,26,7.27
360,28,6
360,29,15.65
360,31,7.59
360,34,5.65
360,35,6.19
360,36,20.36
360,64,7.02
360,91,9.68
360,92,8.07
360,108,6.83
360,110,12.18
360,111,5.65
360,112,18.46
360,113,27.94
360,114,13.33
360,115,34.32
360,118,13.11
360,120,11.59
360,121,12.73
360,122,15.62
360,123,22.36
360,124,18.3
360,303,5.15
360,304,5.85
360,305,7.22
360,356,453.73
360,357,1363.12
360,358,699.53
360,359,572.36
360,361,25.33
360,362,565.03
360,363,37.64
360,365,45.23
360,366,6.84
361,108,4.67
361,110,6.92
361,112,11.43
361,113,7.39
361,115,11.06
361,116,4.66
361,118,14.98
361,120,9.82
361,121,9.94
361,122,23.96
361,123,28.16
361,124,8.91
361,303,9.44
361,304,10.73
361,305,11.4
361,308,7.27
361,314,10.47
361,356,123.63
361,357,66.3
361,358,15.06
361,359,227.88
361,360,80.11
361,362,145.21
361,363,5.74
361,364,8.04
361,365,13.88
362,29,4.74
362,36,5.87
362,108,4.77
362,110,7.18
362,111,4.63
362,112,15.86
362,113,8.67
362,115,14.48
362,118,15.51
362,120,10.19
362,121,10.31
362,122,24.88
362,123,29.23
362,124,10.25
362,303,9.8
362,304,11.14
362,305,11.83
362,308,7.55
362,314,10.87
362,356,135.66
362,357,412.99
362,358,192.13
362,359,236.56
362,360,1022.03
362,361,83.06
362,363,73.19
362,364,8.9
362,365,148.3
362,366,15.18
363,356,27.88
363,357,84.88
363,358,29.46
363,359,24.11
363,360,156.73
363,361,7.51
363,362,167.4
363,365,18.51
363,366,5.1
364,115,4.81
364,118,6.99
364,122,6.1
364,123,7.66
364,303,4.84
364,314,22.8
364,315,8.76
364,342,17.65
364,346,10.17
364,348,13.94
364,356,31.46
364,357,16.87
364,359,58
364,360,21.73
364,361,20.36
364,362,39.4
364,365,127.55
364,379,6
364,382,16
365,118,5.06
365,122,4.68
365,123,5.88
365,314,7.53
365,342,12.79
365,346,7.81
365,348,10.7
365,356,30.55
365,357,89.96
365,358,30.27
365,359,44.54
365,360,161.01
365,361,15.64
365,362,291.86
365,363,15.94
365,364,56.71
365,366,29.18
366,356,8.36
366,357,22.4
366,358,7.24
366,359,5.64
366,360,36.22
366,362,44.18
366,363,6.49
366,365,43.1
367,16,6.32
367,55,5.1
367,56,5.78
367,57,7.25
367,58,5.33
367,59,5.15
367,61,4.53
367,125,5.39
367,127,6.81
367,128,19.1
367,129,5.37
367,131,5.55
367,132,11.77
367,136,4.77
367,137,9.41
367,138,12.19
367,139,8.11
367,140,18.05
367,141,5.84
367,142,16.79
367,143,7.3
367,144,7.21
367,147,9.79
367,148,17.87
367,149,48.46
367,150,21.63
367,151,7.13
367,152,21.39
367,153,9.92
367,154,29.56
367,156,5.48
367,158,5.11
367,162,80.53
367,163,8.51
367,166,15.1
367,167,9.12
367,168,68.41
367,169,15.54
367,170,50.41
367,171,13.84
367,172,29.53
367,173,8.34
367,174,96.62
367,175,72.66
367,176,9.88
367,177,10.14
367,178,76.99
367,179,87.07
367,180,122.78
367,181,78.28
367,182,56.82
367,183,34.08
367,184,30.11
367,185,34.37
367,186,148.16
367,187,85.59
367,188,102.37
367,189,184.7
367,190,71.53
367,191,155.01
367,247,10.43
367,255,55.21
367,256,21.4
367,318,81.15
367,319,20.64
367,320,36.69
367,368,7.26
368,23,6
368,38,4.86
368,64,7.26
368,89,7
368,162,28.46
368,163,5.07
368,166,8.5
368,167,6.5
368,168,4.75
368,170,21.75
368,172,5.01
368,211,7.26
368,234,59.47
368,235,24.36
368,236,31.47
368,237,7.09
368,239,83.04
368,240,32.48
368,241,32.31
368,247,337.85
368,248,32.52
368,249,94.79
368,252,5.09
368,253,18.04
368,255,50.95
368,256,39.85
368,257,14.44
368,258,5.15
368,259,37.5
368,262,6.67
368,367,12.8
369,234,42.76
369,235,6.38
369,236,9.92
369,237,7.91
369,239,14.23
369,240,7.08
369,241,10.13
369,247,13.89
369,248,7.37
369,249,7.86
369,368,90.18
369,370,44.69
369,371,11.78
370,234,156.45
370,235,10.41
370,236,21.42
370,237,16.43
370,239,35.45
370,240,10.24
370,241,19.3
370,244,7.17
370,245,4.76
370,247,31.83
370,248,8.46
370,249,22.12
370,368,97.78
370,369,34.87
370,371,46.35
370,372,14.58
370,373,9.34
371,192,4.7
371,200,6.19
371,234,45.77
371,235,18.71
371,236,45.08
371,237,34.99
371,239,16.16
371,240,17.74
371,241,38.18
371,243,5.95
371,244,15.63
371,245,11.53
371,246,4.94
371,247,16.43
371,248,9.69
371,249,51.48
371,250,5.19
371,253,6.3
371,256,4.58
371,257,8.05
371,259,9.37
371,368,26.15
371,369,7.44
371,370,37.51
371,372,36.97
371,373,23.67
371,374,6.89
371,376,6.7
372,192,15.02
372,194,36.97
372,196,8.27
372,200,16.06
372,211,6.46
372,234,9.99
372,236,31.43
372,237,63.79
372,238,5.06
372,241,24.47
372,242,8.14
372,243,11.55
372,244,34.32
372,245,11.87
372,246,12.39
372,249,36.5
372,250,8.93
372,253,6.43
372,257,5.31
372,258,5.03
372,259,9.56
372,368,6.41
372,370,9.19
372,371,28.8
372,373,80.84
372,374,23.51
372,376,22.88
373,192,59.54
373,194,106.14
373,195,11.69
373,196,30.55
373,197,8.79
373,198,4.65
373,199,6.44
373,200,46.24
373,201,8.82
373,202,21.66
373,203,9.39
373,204,14.06
373,205,11.27
373,207,6.24
373,209,7.67
373,210,8.98
373,211,18.14
373,216,5.46
373,219,6.48
373,222,8.61
373,234,4.52
373,236,18.78
373,237,111.22
373,238,21.5
373,241,18.79
373,242,16.12
373,243,19.3
373,244,59.82
373,245,20.59
373,246,32.78
373,249,27.14
373,250,15.49
373,253,12.15
373,254,9.68
373,258,7.99
373,259,16.59
373,371,11.71
373,372,51.35
373,374,122.88
373,375,10.01
373,376,119.58
374,48,4.64
374,192,77.11
374,193,7.48
374,194,171.16
374,195,20.93
374,196,48.88
374,197,16.33
374,198,12.95
374,199,17.93
374,200,57.26
374,201,19.86
374,202,42.12
374,203,16.86
374,204,26.8
374,205,32.39
374,206,4.91
374,207,17.36
374,208,5.95
374,209,21.36
374,210,24.99
374,211,25.45
374,212,5.15
374,214,4.97
374,216,15.2
374,217,7.07
374,218,6.16
374,219,12.45
374,220,10.18
374,221,4.71
374,222,12.28
374,224,5.71
374,233,5.08
374,236,8.41
374,237,35.98
374,238,10.11
374,241,6.01
374,242,5.21
374,243,5.46
374,244,25.55
374,245,7.14
374,246,15.57
374,249,8.8
374,250,8.31
374,254,5.45
374,259,4.95
374,372,15.31
374,373,126.02
374,375,25.08
374,376,332.91
375,16,15.02
375,21,10
375,23,10.01
375,36,5
375,73,7.38
375,91,5
375,192,6.25
375,194,22.09
375,195,11.09
375,196,5.81
375,197,36.43
375,198,13.19
375,199,19.34
375,200,5.04
375,201,10.04
375,202,5.57
375,203,12.54
375,204,6.56
375,205,32.85
375,206,5.11
375,207,27.98
375,208,6.76
375,209,27.5
375,210,35.8
375,216,10.61
375,218,5.89
375,219,7.12
375,220,9.44
375,221,14.98
375,229,8.02
375,233,6.21
375,237,5.04
375,373,7.67
375,374,21.83
375,376,347.48
376,16,16.47
376,21,11.06
376,23,9.1
376,36,6
376,37,10.13
376,39,12.32
376,41,12.99
376,43,35.67
376,44,35.99
376,45,15.69
376,46,16.36
376,47,25.55
376,48,57.7
376,49,9.21
376,50,24.59
376,53,9.79
376,58,5.25
376,62,4.81
376,63,5.93
376,64,9.3
376,66,10.9
376,67,10.9
376,68,8.16
376,69,13.03
376,70,5.3
376,71,5.15
376,72,9.01
376,73,14.58
376,76,4.49
376,77,5.66
376,91,5.04
376,192,35.1
376,193,17.57
376,194,112.73
376,195,65.75
376,196,37.56
376,197,194.99
376,198,682.16
376,199,509.85
376,200,27.7
376,201,56.38
376,202,38.11
376,203,57.07
376,204,24.1
376,205,370.57
376,206,61.33
376,207,235.54
376,208,73.04
376,209,429.56
376,210,495.32
376,211,12.02
376,212,14.05
376,214,15.65
376,216,191.76
376,217,74.17
376,218,77.6
376,219,127.73
376,220,139.6
376,221,72.64
376,222,6.03
376,223,7.65
376,224,6.69
376,225,5.47
376,226,4.63
376,227,33.78
376,228,38.76
376,229,45.82
376,230,25.35
376,231,49.63
376,232,31.23
376,233,66.18
376,237,15.28
376,238,5.68
376,244,9.51
376,246,5.27
376,372,5.16
376,373,42.48
376,374,115.3
376,375,224.78
377,4,6
377,7,5
377,8,22
377,9,5
377,11,10
377,12,8
377,13,6
377,14,9
377,16,41
377,19,7
377,20,29
377,21,14
377,23,17
377,24,19
377,25,7
377,26,8
377,27,10
377,28,6
377,36,6
377,39,11
377,41,5
377,43,11
377,44,6
377,53,5
377,64,37
377,65,13
377,69,9
377,70,15
377,71,6
377,76,5
377,77,27
377,78,14
377,81,17
377,86,34
377,90,10
377,91,10
377,93,11
377,98,15
377,99,10
377,101,5
377,110,13
377,112,11
377,114,5
377,115,6
377,133,40
377,141,5
377,145,14
377,150,8
377,159,13
377,210,10
377,214,5
377,216,9
377,217,9
377,218,9
377,219,8
377,233,16
377,260,6
377,261,5
377,288,5
377,300,5
377,356,46
377,357,8
377,381,28
377,382,61
377,383,48
377,387,603
378,26,6
378,37,7
378,78,7
378,162,6
378,172,7
378,219,7
378,220,7
378,237,33
378,238,12
378,244,9
378,249,13
378,377,5
378,387,10
379,4,8
379,7,14
379,11,7
379,13,18
379,14,16
379,15,16
379,16,27
379,20,19
379,23,14
379,24,28
379,26,10
379,30,20
379,36,10
379,37,8
379,43,16
379,44,8
379,46,13
379,48,5
379,58,23
379,64,40
379,65,22
379,69,13
379,73,14
379,76,18
379,77,25
379,78,10
379,80,10
379,81,45
379,82,7
379,84,8
379,85,13
379,86,23
379,87,8
379,88,18
379,89,7
379,91,9
379,101,8
379,108,9
379,110,7
379,112,10
379,123,21
379,128,16
379,133,9
379,134,6
379,135,6
379,136,5
379,137,7
379,142,9
