name,road_link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,2493,836,456,freeway,1,1.13467,1,5500,60,1,0,1.13467,5500,0.15,4,1,1,100,10,0,1
,2494,836,831,freeway,1,2.98962,1,1000,60,1,0,2.98962,1000,0.15,4,1,1,100,10,0,1
,2495,836,835,freeway,1,2.928,1,6000,60,1,0,2.928,6000,0.15,4,1,1,100,10,0,1
,2496,836,846,freeway,1,4.41945,1,2500,60,1,0,4.41945,2500,0.15,4,1,1,100,10,0,1
,2497,837,291,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2498,837,827,freeway,1,2.86765,1,2500,60,1,0,2.86765,2500,0.15,4,1,1,100,10,0,1
,2499,837,838,freeway,1,2.80865,1,3000,60,1,0,2.80865,3000,0.15,4,1,1,100,10,0,1
,2500,837,839,freeway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2501,837,842,freeway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2502,838,292,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2503,838,454,freeway,1,1.98695,1,3000,60,1,0,1.98695,3000,0.15,4,1,1,100,10,0,1
,2504,838,828,freeway,1,2.87283,1,500,60,1,0,2.87283,500,0.15,4,1,1,100,10,0,1
,2505,838,833,freeway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2506,838,837,freeway,1,2.80865,1,3000,60,1,0,2.80865,3000,0.15,4,1,1,100,10,0,1
,2507,839,293,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2508,839,837,freeway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2509,839,840,freeway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2510,839,844,freeway,1,2.93054,1,1500,60,1,0,2.93054,1500,0.15,4,1,1,100,10,0,1
,2511,839,847,freeway,1,4.49955,1,2000,60,1,0,4.49955,2000,0.15,4,1,1,100,10,0,1
,2512,840,294,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2513,840,454,freeway,1,1.20311,1,3000,60,1,0,1.20311,3000,0.15,4,1,1,100,10,0,1
,2514,840,835,freeway,1,2.93371,1,3500,60,1,0,2.93371,3500,0.15,4,1,1,100,10,0,1
,2515,840,839,freeway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2516,840,847,freeway,1,4.59893,1,2500,60,1,0,4.59893,2500,0.15,4,1,1,100,10,0,1
,2517,841,295,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2518,841,453,freeway,1,0.7446,1,500,60,1,0,0.7446,500,0.15,4,1,1,100,10,0,1
,2519,841,663,freeway,1,3.05061,1,3500,60,1,0,3.05061,3500,0.15,4,1,1,100,10,0,1
,2520,841,842,freeway,1,2.928,1,3500,60,1,0,2.928,3500,0.15,4,1,1,100,10,0,1
,2521,841,843,freeway,1,2.93371,1,500,60,1,0,2.93371,500,0.15,4,1,1,100,10,0,1
,2522,842,296,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2523,842,651,freeway,1,2.93371,1,2000,60,1,0,2.93371,2000,0.15,4,1,1,100,10,0,1
,2524,842,837,freeway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2525,842,841,freeway,1,2.928,1,3500,60,1,0,2.928,3500,0.15,4,1,1,100,10,0,1
,2526,842,844,freeway,1,2.928,1,1500,60,1,0,2.928,1500,0.15,4,1,1,100,10,0,1
,2527,843,297,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2528,843,665,freeway,1,2.928,1,2000,60,1,0,2.928,2000,0.15,4,1,1,100,10,0,1
,2529,843,841,freeway,1,2.93371,1,500,60,1,0,2.93371,500,0.15,4,1,1,100,10,0,1
,2530,843,844,freeway,1,3.111,1,3000,60,1,0,3.111,3000,0.15,4,1,1,100,10,0,1
,2531,843,848,freeway,1,4.575,1,2000,60,1,0,4.575,2000,0.15,4,1,1,100,10,0,1
,2532,844,298,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2533,844,839,freeway,1,2.93054,1,1500,60,1,0,2.93054,1500,0.15,4,1,1,100,10,0,1
,2534,844,842,freeway,1,2.928,1,1500,60,1,0,2.928,1500,0.15,4,1,1,100,10,0,1
,2535,844,843,freeway,1,3.111,1,3000,60,1,0,3.111,3000,0.15,4,1,1,100,10,0,1
,2536,844,848,freeway,1,4.758,1,3500,60,1,0,4.758,3500,0.15,4,1,1,100,10,0,1
,2537,845,299,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2538,845,459,freeway,1,3.63808,1,2000,60,1,0,3.63808,2000,0.15,4,1,1,100,10,0,1
,2539,845,467,freeway,1,2.20446,1,2500,60,1,0,2.20446,2500,0.15,4,1,1,100,10,0,1
,2540,845,831,freeway,1,4.51647,1,1000,60,1,0,4.51647,1000,0.15,4,1,1,100,10,0,1
,2541,845,846,freeway,1,5.80013,1,2500,60,1,0,5.80013,2500,0.15,4,1,1,100,10,0,1
,2542,845,875,freeway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2543,846,300,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2544,846,835,freeway,1,4.37885,1,1500,60,1,0,4.37885,1500,0.15,4,1,1,100,10,0,1
,2545,846,836,freeway,1,4.41945,1,2500,60,1,0,4.41945,2500,0.15,4,1,1,100,10,0,1
,2546,846,845,freeway,1,5.80013,1,2500,60,1,0,5.80013,2500,0.15,4,1,1,100,10,0,1
,2547,846,847,freeway,1,6.03931,1,3500,60,1,0,6.03931,3500,0.15,4,1,1,100,10,0,1
,2548,846,856,freeway,1,5.91983,1,1500,60,1,0,5.91983,1500,0.15,4,1,1,100,10,0,1
,2549,847,301,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2550,847,839,freeway,1,4.49955,1,2000,60,1,0,4.49955,2000,0.15,4,1,1,100,10,0,1
,2551,847,840,freeway,1,4.59893,1,2500,60,1,0,4.59893,2500,0.15,4,1,1,100,10,0,1
,2552,847,846,freeway,1,6.03931,1,3500,60,1,0,6.03931,3500,0.15,4,1,1,100,10,0,1
,2553,847,848,freeway,1,5.97831,1,5000,60,1,0,5.97831,5000,0.15,4,1,1,100,10,0,1
,2554,847,857,freeway,1,5.79628,1,3500,60,1,0,5.79628,3500,0.15,4,1,1,100,10,0,1
,2555,848,302,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2556,848,447,freeway,1,3.81335,1,4000,60,1,0,3.81335,4000,0.15,4,1,1,100,10,0,1
,2557,848,843,freeway,1,4.575,1,2000,60,1,0,4.575,2000,0.15,4,1,1,100,10,0,1
,2558,848,844,freeway,1,4.758,1,3500,60,1,0,4.758,3500,0.15,4,1,1,100,10,0,1
,2559,848,847,freeway,1,5.97831,1,5000,60,1,0,5.97831,5000,0.15,4,1,1,100,10,0,1
,2560,848,858,freeway,1,5.67333,1,3000,60,1,0,5.67333,3000,0.15,4,1,1,100,10,0,1
,2561,849,303,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2562,849,447,freeway,1,2.16185,1,4000,60,1,0,2.16185,4000,0.15,4,1,1,100,10,0,1
,2563,849,664,freeway,1,4.45801,1,5500,60,1,0,4.45801,5500,0.15,4,1,1,100,10,0,1
,2564,849,665,freeway,1,4.57663,1,1000,60,1,0,4.57663,1000,0.15,4,1,1,100,10,0,1
,2565,849,851,freeway,1,4.55258,1,2000,60,1,0,4.55258,2000,0.15,4,1,1,100,10,0,1
,2566,849,853,freeway,1,4.514,1,2500,60,1,0,4.514,2500,0.15,4,1,1,100,10,0,1
,2567,849,859,freeway,1,5.73692,1,5500,60,1,0,5.73692,5500,0.15,4,1,1,100,10,0,1
,2568,850,304,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2569,850,668,freeway,1,2.989,1,4500,60,1,0,2.989,4500,0.15,4,1,1,100,10,0,1
,2570,850,851,freeway,1,2.86765,1,3500,60,1,0,2.86765,3500,0.15,4,1,1,100,10,0,1
,2571,850,852,freeway,1,2.80666,1,2500,60,1,0,2.80666,2500,0.15,4,1,1,100,10,0,1
,2572,850,854,freeway,1,2.67358,1,2500,60,1,0,2.67358,2500,0.15,4,1,1,100,10,0,1
,2573,851,305,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2574,851,669,freeway,1,2.93054,1,5500,60,1,0,2.93054,5500,0.15,4,1,1,100,10,0,1
,2575,851,849,freeway,1,4.55258,1,2000,60,1,0,4.55258,2000,0.15,4,1,1,100,10,0,1
,2576,851,850,freeway,1,2.86765,1,3500,60,1,0,2.86765,3500,0.15,4,1,1,100,10,0,1
,2577,851,853,freeway,1,2.86765,1,1500,60,1,0,2.86765,1500,0.15,4,1,1,100,10,0,1
,2578,852,306,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2579,852,850,freeway,1,2.80666,1,2500,60,1,0,2.80666,2500,0.15,4,1,1,100,10,0,1
,2580,852,853,freeway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2581,852,854,freeway,1,2.80865,1,500,60,1,0,2.80865,500,0.15,4,1,1,100,10,0,1
,2582,852,860,freeway,1,4.47592,1,2000,60,1,0,4.47592,2000,0.15,4,1,1,100,10,0,1
,2583,853,307,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2584,853,849,freeway,1,4.514,1,2500,60,1,0,4.514,2500,0.15,4,1,1,100,10,0,1
,2585,853,851,freeway,1,2.86765,1,1500,60,1,0,2.86765,1500,0.15,4,1,1,100,10,0,1
,2586,853,852,freeway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2587,853,860,freeway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2588,854,308,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2589,854,670,freeway,1,5.91731,1,500,60,1,0,5.91731,500,0.15,4,1,1,100,10,0,1
,2590,854,850,freeway,1,2.67358,1,2500,60,1,0,2.67358,2500,0.15,4,1,1,100,10,0,1
,2591,854,852,freeway,1,2.80865,1,500,60,1,0,2.80865,500,0.15,4,1,1,100,10,0,1
,2592,854,861,freeway,1,5.734,1,500,60,1,0,5.734,500,0.15,4,1,1,100,10,0,1
,2593,854,905,freeway,1,4.9361,1,1000,60,1,0,4.9361,1000,0.15,4,1,1,100,10,0,1
,2594,854,907,freeway,1,4.18462,1,3500,60,1,0,4.18462,3500,0.15,4,1,1,100,10,0,1
,2595,855,309,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2596,855,466,freeway,1,2.10339,1,5000,60,1,0,2.10339,5000,0.15,4,1,1,100,10,0,1
,2597,855,467,freeway,1,3.79232,1,2500,60,1,0,3.79232,2500,0.15,4,1,1,100,10,0,1
,2598,855,856,freeway,1,5.79789,1,4000,60,1,0,5.79789,4000,0.15,4,1,1,100,10,0,1
,2599,855,878,freeway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2600,856,310,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2601,856,846,freeway,1,5.91983,1,1500,60,1,0,5.91983,1500,0.15,4,1,1,100,10,0,1
,2602,856,855,freeway,1,5.79789,1,4000,60,1,0,5.79789,4000,0.15,4,1,1,100,10,0,1
,2603,856,857,freeway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2604,856,863,freeway,1,5.92203,1,2000,60,1,0,5.92203,2000,0.15,4,1,1,100,10,0,1
,2605,857,311,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2606,857,847,freeway,1,5.79628,1,3500,60,1,0,5.79628,3500,0.15,4,1,1,100,10,0,1
,2607,857,856,freeway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2608,857,858,freeway,1,5.91983,1,3000,60,1,0,5.91983,3000,0.15,4,1,1,100,10,0,1
,2609,857,885,freeway,1,6.22469,1,3500,60,1,0,6.22469,3500,0.15,4,1,1,100,10,0,1
,2610,858,312,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2611,858,446,freeway,1,1.41882,1,8500,60,1,0,1.41882,8500,0.15,4,1,1,100,10,0,1
,2612,858,848,freeway,1,5.67333,1,3000,60,1,0,5.67333,3000,0.15,4,1,1,100,10,0,1
,2613,858,857,freeway,1,5.91983,1,3000,60,1,0,5.91983,3000,0.15,4,1,1,100,10,0,1
,2614,858,886,freeway,1,6.42356,1,5000,60,1,0,6.42356,5000,0.15,4,1,1,100,10,0,1
,2615,859,313,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2616,859,446,freeway,1,4.74469,1,8500,60,1,0,4.74469,8500,0.15,4,1,1,100,10,0,1
,2617,859,849,freeway,1,5.73692,1,5500,60,1,0,5.73692,5500,0.15,4,1,1,100,10,0,1
,2618,859,860,freeway,1,5.734,1,4000,60,1,0,5.734,4000,0.15,4,1,1,100,10,0,1
,2619,859,887,freeway,1,6.4706,1,4000,60,1,0,6.4706,4000,0.15,4,1,1,100,10,0,1
,2620,860,314,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2621,860,852,freeway,1,4.47592,1,2000,60,1,0,4.47592,2000,0.15,4,1,1,100,10,0,1
,2622,860,853,freeway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2623,860,859,freeway,1,5.734,1,4000,60,1,0,5.734,4000,0.15,4,1,1,100,10,0,1
,2624,860,861,freeway,1,3.66203,1,2500,60,1,0,3.66203,2500,0.15,4,1,1,100,10,0,1
,2625,860,888,freeway,1,6.25808,1,3500,60,1,0,6.25808,3500,0.15,4,1,1,100,10,0,1
,2626,861,315,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2627,861,854,freeway,1,5.734,1,500,60,1,0,5.734,500,0.15,4,1,1,100,10,0,1
,2628,861,860,freeway,1,3.66203,1,2500,60,1,0,3.66203,2500,0.15,4,1,1,100,10,0,1
,2629,861,888,freeway,1,6.78527,1,4000,60,1,0,6.78527,4000,0.15,4,1,1,100,10,0,1
,2630,861,907,freeway,1,4.65922,1,1500,60,1,0,4.65922,1500,0.15,4,1,1,100,10,0,1
,2631,861,910,freeway,1,6.75119,1,1500,60,1,0,6.75119,1500,0.15,4,1,1,100,10,0,1
,2632,862,316,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2633,862,465,freeway,1,4.47426,1,3500,60,1,0,4.47426,3500,0.15,4,1,1,100,10,0,1
,2634,862,466,freeway,1,3.97203,1,5000,60,1,0,3.97203,5000,0.15,4,1,1,100,10,0,1
,2635,862,863,freeway,1,5.91983,1,1000,60,1,0,5.91983,1000,0.15,4,1,1,100,10,0,1
,2636,862,889,freeway,1,6.28566,1,500,60,1,0,6.28566,500,0.15,4,1,1,100,10,0,1
,2637,863,317,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2638,863,856,freeway,1,5.92203,1,2000,60,1,0,5.92203,2000,0.15,4,1,1,100,10,0,1
,2639,863,862,freeway,1,5.91983,1,1000,60,1,0,5.91983,1000,0.15,4,1,1,100,10,0,1
,2640,863,885,freeway,1,5.91826,1,500,60,1,0,5.91826,500,0.15,4,1,1,100,10,0,1
,2641,863,890,freeway,1,6.34517,1,3000,60,1,0,6.34517,3000,0.15,4,1,1,100,10,0,1
,2642,864,318,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2643,864,732,freeway,1,6.222,1,4000,60,1,0,6.222,4000,0.15,4,1,1,100,10,0,1
,2644,864,865,freeway,1,5.63879,1,4500,60,1,0,5.63879,4500,0.15,4,1,1,100,10,0,1
,2645,864,867,freeway,1,6.04023,1,1500,60,1,0,6.04023,1500,0.15,4,1,1,100,10,0,1
,2646,864,913,freeway,1,16.3991,1,2500,60,1,0,16.3991,2500,0.15,4,1,1,100,10,0,1
,2647,865,319,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2648,865,733,freeway,1,5.85886,1,5000,60,1,0,5.85886,5000,0.15,4,1,1,100,10,0,1
,2649,865,864,freeway,1,5.63879,1,4500,60,1,0,5.63879,4500,0.15,4,1,1,100,10,0,1
,2650,865,866,freeway,1,5.98578,1,1000,60,1,0,5.98578,1000,0.15,4,1,1,100,10,0,1
,2651,865,868,freeway,1,6.16855,1,500,60,1,0,6.16855,500,0.15,4,1,1,100,10,0,1
,2652,866,320,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2653,866,736,freeway,1,4.70926,1,3500,60,1,0,4.70926,3500,0.15,4,1,1,100,10,0,1
,2654,866,737,freeway,1,4.57175,1,2000,60,1,0,4.57175,2000,0.15,4,1,1,100,10,0,1
,2655,866,810,freeway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2656,866,812,freeway,1,4.53415,1,1000,60,1,0,4.53415,1000,0.15,4,1,1,100,10,0,1
,2657,866,865,freeway,1,5.98578,1,1000,60,1,0,5.98578,1000,0.15,4,1,1,100,10,0,1
,2658,866,868,freeway,1,8.15326,1,1500,60,1,0,8.15326,1500,0.15,4,1,1,100,10,0,1
,2659,866,869,freeway,1,6.0467,1,2500,60,1,0,6.0467,2500,0.15,4,1,1,100,10,0,1
,2660,867,321,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2661,867,864,freeway,1,6.04023,1,1500,60,1,0,6.04023,1500,0.15,4,1,1,100,10,0,1
,2662,867,868,freeway,1,5.81071,1,3500,60,1,0,5.81071,3500,0.15,4,1,1,100,10,0,1
,2663,867,870,freeway,1,5.85727,1,1500,60,1,0,5.85727,1500,0.15,4,1,1,100,10,0,1
,2664,868,322,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2665,868,865,freeway,1,6.16855,1,500,60,1,0,6.16855,500,0.15,4,1,1,100,10,0,1
,2666,868,866,freeway,1,8.15326,1,1500,60,1,0,8.15326,1500,0.15,4,1,1,100,10,0,1
,2667,868,867,freeway,1,5.81071,1,3500,60,1,0,5.81071,3500,0.15,4,1,1,100,10,0,1
,2668,868,869,freeway,1,5.9808,1,2000,60,1,0,5.9808,2000,0.15,4,1,1,100,10,0,1
,2669,868,871,freeway,1,6.22469,1,2500,60,1,0,6.22469,2500,0.15,4,1,1,100,10,0,1
,2670,869,323,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2671,869,818,freeway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2672,869,820,freeway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2673,869,866,freeway,1,6.0467,1,2500,60,1,0,6.0467,2500,0.15,4,1,1,100,10,0,1
,2674,869,868,freeway,1,5.9808,1,2000,60,1,0,5.9808,2000,0.15,4,1,1,100,10,0,1
,2675,869,872,freeway,1,5.85727,1,2500,60,1,0,5.85727,2500,0.15,4,1,1,100,10,0,1
,2676,870,324,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2677,870,867,freeway,1,5.85727,1,1500,60,1,0,5.85727,1500,0.15,4,1,1,100,10,0,1
,2678,870,871,freeway,1,5.85632,1,5500,60,1,0,5.85632,5500,0.15,4,1,1,100,10,0,1
,2679,871,325,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2680,871,868,freeway,1,6.22469,1,2500,60,1,0,6.22469,2500,0.15,4,1,1,100,10,0,1
,2681,871,870,freeway,1,5.85632,1,5500,60,1,0,5.85632,5500,0.15,4,1,1,100,10,0,1
,2682,871,872,freeway,1,5.91983,1,2000,60,1,0,5.91983,2000,0.15,4,1,1,100,10,0,1
,2683,871,874,freeway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2684,872,326,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2685,872,460,freeway,1,4.80508,1,3500,60,1,0,4.80508,3500,0.15,4,1,1,100,10,0,1
,2686,872,830,freeway,1,4.4979,1,3000,60,1,0,4.4979,3000,0.15,4,1,1,100,10,0,1
,2687,872,832,freeway,1,4.39962,1,2000,60,1,0,4.39962,2000,0.15,4,1,1,100,10,0,1
,2688,872,869,freeway,1,5.85727,1,2500,60,1,0,5.85727,2500,0.15,4,1,1,100,10,0,1
,2689,872,871,freeway,1,5.91983,1,2000,60,1,0,5.91983,2000,0.15,4,1,1,100,10,0,1
,2690,873,327,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2691,873,462,freeway,1,3.26108,1,1500,60,1,0,3.26108,1500,0.15,4,1,1,100,10,0,1
,2692,873,874,freeway,1,5.795,1,2000,60,1,0,5.795,2000,0.15,4,1,1,100,10,0,1
,2693,874,328,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2694,874,461,freeway,1,2.42854,1,2000,60,1,0,2.42854,2000,0.15,4,1,1,100,10,0,1
,2695,874,871,freeway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2696,874,873,freeway,1,5.795,1,2000,60,1,0,5.795,2000,0.15,4,1,1,100,10,0,1
,2697,874,875,freeway,1,5.81071,1,4000,60,1,0,5.81071,4000,0.15,4,1,1,100,10,0,1
,2698,875,329,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2699,875,460,freeway,1,1.09969,1,3500,60,1,0,1.09969,3500,0.15,4,1,1,100,10,0,1
,2700,875,845,freeway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2701,875,874,freeway,1,5.81071,1,4000,60,1,0,5.81071,4000,0.15,4,1,1,100,10,0,1
,2702,875,878,freeway,1,5.73919,1,1000,60,1,0,5.73919,1000,0.15,4,1,1,100,10,0,1
,2703,876,330,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2704,876,462,freeway,1,2.74025,1,1500,60,1,0,2.74025,1500,0.15,4,1,1,100,10,0,1
,2705,876,877,freeway,1,5.80655,1,1500,60,1,0,5.80655,1500,0.15,4,1,1,100,10,0,1
,2706,876,879,freeway,1,6.1613,1,1000,60,1,0,6.1613,1000,0.15,4,1,1,100,10,0,1
,2707,877,331,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2708,877,461,freeway,1,3.93675,1,2000,60,1,0,3.93675,2000,0.15,4,1,1,100,10,0,1
,2709,877,876,freeway,1,5.80655,1,1500,60,1,0,5.80655,1500,0.15,4,1,1,100,10,0,1
,2710,877,878,freeway,1,5.74632,1,1000,60,1,0,5.74632,1000,0.15,4,1,1,100,10,0,1
,2711,877,880,freeway,1,5.734,1,2000,60,1,0,5.734,2000,0.15,4,1,1,100,10,0,1
,2712,878,332,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2713,878,855,freeway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2714,878,875,freeway,1,5.73919,1,1000,60,1,0,5.73919,1000,0.15,4,1,1,100,10,0,1
,2715,878,877,freeway,1,5.74632,1,1000,60,1,0,5.74632,1000,0.15,4,1,1,100,10,0,1
,2716,878,881,freeway,1,6.22469,1,4500,60,1,0,6.22469,4500,0.15,4,1,1,100,10,0,1
,2717,879,333,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2718,879,876,freeway,1,6.1613,1,1000,60,1,0,6.1613,1000,0.15,4,1,1,100,10,0,1
,2719,879,880,freeway,1,5.85632,1,500,60,1,0,5.85632,500,0.15,4,1,1,100,10,0,1
,2720,879,882,freeway,1,5.917,1,1000,60,1,0,5.917,1000,0.15,4,1,1,100,10,0,1
,2721,880,334,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2722,880,877,freeway,1,5.734,1,2000,60,1,0,5.734,2000,0.15,4,1,1,100,10,0,1
,2723,880,879,freeway,1,5.85632,1,500,60,1,0,5.85632,500,0.15,4,1,1,100,10,0,1
,2724,880,881,freeway,1,5.87155,1,2500,60,1,0,5.87155,2500,0.15,4,1,1,100,10,0,1
,2725,880,883,freeway,1,5.85632,1,1000,60,1,0,5.85632,1000,0.15,4,1,1,100,10,0,1
,2726,881,335,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2727,881,465,freeway,1,1.54319,1,3500,60,1,0,1.54319,3500,0.15,4,1,1,100,10,0,1
,2728,881,878,freeway,1,6.22469,1,4500,60,1,0,6.22469,4500,0.15,4,1,1,100,10,0,1
,2729,881,880,freeway,1,5.87155,1,2500,60,1,0,5.87155,2500,0.15,4,1,1,100,10,0,1
,2730,881,884,freeway,1,6.10122,1,3000,60,1,0,6.10122,3000,0.15,4,1,1,100,10,0,1
,2731,882,336,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2732,882,879,freeway,1,5.917,1,1000,60,1,0,5.917,1000,0.15,4,1,1,100,10,0,1
,2733,882,883,freeway,1,5.79628,1,1000,60,1,0,5.79628,1000,0.15,4,1,1,100,10,0,1
,2734,883,337,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2735,883,464,freeway,1,2.78804,1,2000,60,1,0,2.78804,2000,0.15,4,1,1,100,10,0,1
,2736,883,880,freeway,1,5.85632,1,1000,60,1,0,5.85632,1000,0.15,4,1,1,100,10,0,1
,2737,883,882,freeway,1,5.79628,1,1000,60,1,0,5.79628,1000,0.15,4,1,1,100,10,0,1
,2738,884,338,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2739,884,464,freeway,1,3.36165,1,2000,60,1,0,3.36165,2000,0.15,4,1,1,100,10,0,1
,2740,884,881,freeway,1,6.10122,1,3000,60,1,0,6.10122,3000,0.15,4,1,1,100,10,0,1
,2741,884,889,freeway,1,5.91983,1,1500,60,1,0,5.91983,1500,0.15,4,1,1,100,10,0,1
,2742,885,339,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2743,885,445,freeway,1,4.73644,1,1000,60,1,0,4.73644,1000,0.15,4,1,1,100,10,0,1
